geneName,4cell,4cell,4cell,4cell,4cell,4cell,4cell
gene16011,56.608164,25.832217,53.497347,63.904231,27.232900,123.031159,63.049587
gene16012,0.000000,0.000000,0.000000,0.000000,0.000000,8.014660,0.000000
gene16013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16015,19.070361,8.783489,21.168960,17.607239,2.701932,4.086742,29.904304
gene16016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16017,13.490406,5.137168,8.771773,33.110756,0.000000,0.089610,36.703667
gene16018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16020,108.722479,14.933159,32.737273,33.361508,63.477619,93.273843,36.688658
gene16021,3.650290,12.242115,11.613875,23.956792,17.489456,9.455238,1.709674
gene16022,0.000000,0.000000,0.000000,0.386343,0.000000,0.000000,0.000000
gene16023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16024,19.428086,46.257875,45.838817,190.247705,149.711558,150.612555,130.050497
gene16025,0.000000,0.000000,1.838587,0.000000,0.000000,0.000000,7.981893
gene16026,0.000000,0.000000,0.352151,0.568164,5.589941,0.244627,1.216533
gene16027,0.000000,0.000000,0.041594,0.000000,0.000000,0.000000,0.000000
gene16028,0.000000,0.000000,0.115977,0.170108,0.000000,0.000000,0.000000
gene16029,0.000000,0.526505,0.000000,0.000000,0.000000,0.076395,0.000000
gene16030,0.000000,0.000000,0.000000,0.000000,0.036361,0.011139,0.010071
gene16031,0.000000,0.000000,0.000000,0.000000,0.000000,10.470316,0.000000
gene16032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16035,8.344012,2.786814,17.470086,0.000000,0.000000,0.000000,0.000000
gene16036,118.961702,65.736530,34.639553,37.919884,34.625794,53.526193,16.642241
gene16037,21.029190,0.119902,0.000000,12.348379,0.000000,0.000000,0.000000
gene16038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16040,13.830987,0.000000,9.186704,8.422266,0.000000,27.035756,20.235543
gene16041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.318565
gene16043,0.000000,0.000000,0.000000,0.000000,0.068001,0.000000,0.000000
gene16044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16045,0.000000,18.543606,40.434435,0.000000,0.084900,10.299134,0.000000
gene16046,62.245417,50.483403,138.717057,62.197068,101.464914,86.091163,75.685190
gene16047,615.507736,535.935080,388.558183,301.918949,498.514233,263.474776,359.421854
gene16048,6.826032,16.228680,1.906341,5.565585,0.180124,3.515631,10.605399
gene16049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16050,1.551057,0.348547,8.584799,0.000000,0.000000,0.927208,0.000000
gene16051,0.000000,0.000000,0.234556,0.000000,0.332436,1.222038,0.000000
gene16052,19.670933,23.528842,2.795498,12.331031,7.574524,24.078072,12.620292
gene16053,0.000000,0.000000,1.246300,0.000000,2.624332,0.000000,0.000000
gene16054,35.823031,92.719041,127.218998,72.174597,263.413930,149.475398,110.383648
gene16055,0.000000,0.000000,0.000000,0.000000,0.000000,0.054359,0.000000
gene16056,14.142213,0.011080,12.688012,9.514098,3.521488,16.694142,18.580374
gene16057,0.000000,0.000000,0.000000,1.899790,0.000000,0.000000,0.000000
gene16058,0.000000,0.000000,0.000000,2.482881,0.000000,0.000000,0.000000
gene16059,80.582948,32.102929,6.716340,66.847821,22.437833,46.101292,111.992908
gene16060,0.000000,1.471795,0.636537,0.000000,0.000000,0.000000,0.000000
gene16061,0.000000,0.000000,1.768926,0.000000,0.000000,0.000000,32.240946
gene16062,0.000000,0.075109,0.828344,0.236244,0.000000,0.239760,11.128359
gene16063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16064,0.000000,0.000000,0.000000,0.000000,0.034508,0.021142,0.000000
gene16065,0.000000,0.000000,6.058202,3.512448,8.990861,0.000000,0.000000
gene16066,17.009347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16067,0.000000,26.934897,0.000000,16.190023,3.385321,12.570182,6.819445
gene16068,52.218903,23.519547,65.830232,47.059083,42.995368,17.682944,43.256164
gene16069,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16070,0.000000,0.000000,0.000000,0.000000,0.000000,2.125067,0.000000
gene16071,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16072,0.406825,2.009046,0.728154,4.081511,3.243499,0.316154,0.857540
gene16073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16074,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16075,138.914936,127.695638,154.059131,124.274860,119.885116,156.366852,141.468457
gene16076,73.351497,0.424625,3.121968,0.343458,21.017958,36.599815,27.084927
gene16077,4.452265,23.234875,0.882139,17.645667,1.207141,17.274412,2.674852
gene16078,308.398900,209.574648,162.194788,94.177041,105.363388,88.032957,134.416475
gene16079,0.000000,0.000000,0.000000,0.000000,0.000000,1.044621,0.000000
gene16080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16082,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16083,0.000000,0.000000,0.000000,0.270658,0.000000,0.000000,0.000000
gene16084,0.000000,0.100750,0.000000,0.067907,0.000000,0.080404,0.072698
gene16085,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16087,0.000000,0.026721,0.000000,0.000000,0.000000,3.326608,0.231374
gene16088,1.697997,0.000000,38.671757,19.301502,0.000000,0.299916,6.291357
gene16089,119.795948,202.054539,290.780979,262.443055,264.008372,180.973575,356.521359
gene16090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16091,43.200149,0.000000,0.000000,0.388431,0.000000,0.000000,0.000000
gene16092,158.195335,68.992637,48.905821,30.158137,83.473254,40.012053,34.262882
gene16093,12.993380,36.421473,56.524336,14.070804,29.344971,36.556777,32.132834
gene16094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16096,6.374943,0.000000,11.411310,17.705221,30.256021,27.030199,0.609482
gene16097,14.189352,28.332057,0.000000,25.997211,6.733392,22.372162,1.865023
gene16098,0.000000,0.000000,0.000000,0.388976,0.000000,0.000000,0.124929
gene16099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16107,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16108,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16113,0.000000,1.475468,0.000000,0.000000,0.000000,0.000000,1.873791
gene16114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16115,0.000000,0.012523,0.000000,0.000000,0.000000,0.479687,0.000000
gene16116,0.000000,13.345595,3.252643,68.530201,172.489382,39.423618,33.464826
gene16117,55.704882,159.299450,115.677763,106.983584,183.683064,175.077520,73.561979
gene16118,0.000000,0.000000,1.465014,0.038371,0.000000,0.000000,0.000000
gene16119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16121,0.273754,13.452799,6.144154,38.231448,69.825068,45.103640,7.665084
gene16122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16123,0.000000,0.000000,0.147375,0.162120,0.000000,0.127971,0.000000
gene16124,0.000000,0.000000,0.036959,0.000000,0.000000,0.000000,0.000000
gene16125,0.000000,0.000000,0.000000,0.000000,1.959437,0.000000,0.000000
gene16126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16128,0.000000,0.021884,0.000000,0.000000,2.394402,3.283234,0.000000
gene16129,0.019222,0.000000,9.703104,0.000000,0.000000,0.000000,0.135075
gene16130,0.000000,0.000000,0.000000,0.055608,0.000000,0.000000,0.000000
gene16131,0.000000,0.000000,0.865893,0.000000,9.565157,0.022114,15.796286
gene16132,0.000000,0.144497,0.079680,0.545389,0.112930,0.369005,2.669182
gene16133,109.660508,104.008872,50.191966,28.291018,81.709464,113.169410,5.020042
gene16134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16135,0.010059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16136,21.253899,0.000000,0.786447,8.507214,0.766309,7.853383,29.368127
gene16137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16138,0.034930,0.017008,9.754049,2.682499,0.000000,0.000000,0.000000
gene16139,0.705184,2.847975,5.049191,2.341553,0.000000,0.225667,5.654932
gene16140,0.000000,0.000000,10.670441,19.926073,2.729551,0.045198,0.000000
gene16141,1.219232,0.000000,0.000000,5.900052,0.000000,0.000000,0.268787
gene16142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16144,0.000000,0.000000,0.000000,0.000000,0.984930,0.000000,0.000000
gene16145,0.000000,0.000000,0.000000,0.000000,0.000000,1.900968,0.000000
gene16146,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16148,22.360564,45.410260,69.499996,52.320106,36.627790,31.261678,81.695563
gene16149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.141133
gene16150,0.000000,0.000000,0.000000,0.073987,0.000000,0.000000,0.000000
gene16151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16152,223.501217,185.241258,307.644411,125.789992,300.768997,217.308825,297.843634
gene16153,148.478661,60.575606,103.543290,96.957152,228.003922,185.746534,80.835875
gene16154,47.707180,49.589439,24.792704,47.594585,22.220013,30.850241,45.960324
gene16155,0.000000,0.000000,15.392638,2.891634,11.069175,5.399054,0.416733
gene16156,0.000000,5.274415,0.000000,0.000000,0.764538,0.182159,0.000000
gene16157,389.698670,409.728204,841.778810,772.433126,712.208329,705.357067,606.446211
gene16158,0.000000,0.000000,0.000000,1.614003,15.312413,64.975121,38.956816
gene16159,0.000000,1.466250,0.064169,0.000000,0.818517,0.000000,0.000000
gene16160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16161,0.000000,0.000000,0.000000,0.000000,0.000000,21.496544,0.000000
gene16162,5.520631,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16165,19.734154,9.976410,15.064793,18.248417,17.301922,2.074966,9.217566
gene16166,44.895107,21.952862,44.053185,44.252860,47.395753,33.431108,59.656292
gene16167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16168,0.000000,0.324188,0.074486,2.458146,0.000000,0.388070,0.000000
gene16169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16170,20.468265,0.000000,0.182727,0.000000,0.000000,0.000000,0.035866
gene16171,0.000000,4.547733,1.110653,24.006856,6.710742,1.218211,15.696165
gene16172,0.009527,0.000000,0.000000,2.738957,0.000000,0.103658,0.321345
gene16173,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16174,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16175,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16177,0.556618,20.496810,25.843111,5.206239,9.973234,20.656016,17.943433
gene16178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16179,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16180,86.553174,27.059545,34.470781,11.727029,26.420875,27.281887,38.293253
gene16181,0.000000,58.339854,9.118241,0.000000,0.000000,0.216935,33.539195
gene16182,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.733683
gene16183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16185,0.000000,0.000000,2.255330,0.000000,0.000000,0.000000,0.000000
gene16186,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16187,0.000000,0.000000,0.219658,0.000000,0.000000,0.000000,0.000000
gene16188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16189,0.499398,15.800904,38.153959,26.167612,13.882791,31.412732,19.218965
gene16190,0.047118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16191,0.032068,39.411549,10.332429,19.112100,47.796786,16.224356,2.456231
gene16192,33.962275,13.592138,13.185744,30.158850,11.690614,8.006135,35.618999
gene16193,2.277595,0.000000,0.000000,0.000000,0.000000,0.080458,0.000000
gene16194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16195,16.178962,40.063716,11.914610,28.181590,30.888996,21.357532,27.716309
gene16196,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16197,0.000000,0.000000,0.426489,27.002813,28.812675,0.123445,0.558084
gene16198,0.000000,0.000000,10.271483,13.499353,1.297225,0.000000,7.239393
gene16199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16200,0.000000,0.000000,12.764999,1.418402,0.068530,0.000000,2.847219
gene16201,7.419377,10.928227,11.039554,0.000000,0.000000,0.000000,0.065169
gene16202,15.117588,1.110238,0.425148,13.017298,21.903127,17.166478,13.802526
gene16203,7.177011,0.000000,34.113599,14.691338,13.784638,13.172326,22.680652
gene16204,98.214333,51.508396,26.511076,84.792864,24.387282,24.406415,55.414168
gene16205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16206,15.130838,11.160524,0.000000,0.000000,0.000000,6.733775,4.858854
gene16207,247.190840,320.635123,192.141805,195.630545,212.519223,276.761609,270.927294
gene16208,0.000000,0.000000,0.000000,0.000000,0.429373,0.000000,0.000000
gene16209,257.186770,136.739572,303.670249,563.705179,318.887128,461.554345,320.593379
gene16210,759.647980,684.594123,796.365830,732.077622,958.946014,720.026128,758.736857
gene16211,0.000000,0.000000,0.000000,0.000000,13.434303,0.694162,0.000000
gene16212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16214,0.604587,1.452215,0.216429,17.989100,0.000000,0.062646,0.056641
gene16215,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16216,0.000000,0.000000,6.005114,0.000000,0.622758,0.000000,0.000000
gene16217,56.122747,10.247873,23.304095,0.265655,46.890661,113.970110,37.446807
gene16218,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16219,0.000000,1.005009,0.000000,0.066491,0.000000,0.000000,0.026694
gene16220,0.000000,0.000000,0.000000,0.000000,0.000000,0.050109,0.000000
gene16221,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16222,0.000000,0.000000,7.071601,0.000000,0.000000,0.000000,0.000000
gene16223,27.219408,0.000000,2.371495,0.000000,0.000000,0.000000,0.000000
gene16224,1332.004569,1243.868405,2416.984755,862.317592,1944.251060,1985.302641,1077.045998
gene16225,0.000000,0.000000,0.000000,0.000000,0.000000,0.029559,0.026726
gene16226,0.000000,0.000000,0.000000,0.027305,0.000000,0.000000,0.000000
gene16227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16228,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16229,0.067114,0.016340,0.000000,0.000000,2.511460,2.425399,0.000000
gene16230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16231,22.844857,20.823443,55.086150,1.450421,18.961869,50.459674,26.169163
gene16232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16233,0.000000,0.000000,0.009525,0.027940,0.242983,0.612014,0.000000
gene16234,0.000000,0.000000,0.031406,4.191822,0.000000,0.545413,0.197261
gene16235,46.249937,139.072457,124.482101,117.805137,120.126000,136.056631,156.045706
gene16236,0.603197,9.398791,7.558152,3.959239,32.136480,14.063608,44.929989
gene16237,5.171556,0.000000,0.130844,0.000000,0.000000,0.000000,0.000000
gene16238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16239,89.645119,34.471735,59.345971,28.143111,17.834155,65.869848,12.121492
gene16240,5.199580,0.119747,42.165871,9.569836,9.804292,15.972623,7.727145
gene16241,51.328592,25.109146,94.861685,34.471881,0.000000,0.000000,62.994929
gene16242,29.094287,14.070915,17.411916,35.496056,27.339758,7.067040,1.812513
gene16243,0.000000,0.000000,0.000000,38.725386,116.125077,115.420538,36.452139
gene16244,0.000000,15.142254,2.077072,0.000000,6.770804,5.050054,2.609242
gene16245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16246,0.000000,0.000000,0.000000,5.316576,0.000000,0.317014,0.000000
gene16247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16250,0.238523,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16251,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16252,14.319594,24.941600,11.764066,6.078946,4.382925,10.187477,2.127613
gene16253,21.440495,65.792856,10.520568,19.210020,14.302187,20.880932,16.225058
gene16254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16255,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16258,0.000000,0.000000,0.456493,0.000000,0.000000,0.000000,0.000000
gene16259,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16260,0.000000,0.000000,0.040612,0.000000,0.000000,0.000000,0.000000
gene16261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene16262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
